map
	ez_stream
	9.77710,38.75003,-40.53958,44.65750,10.25007,180.00030,0.00000,-0.76995,-9.02498,-37.22698,0,0,1,0,0,0,
	9.78593,38.75003,-40.53958,44.65750,10.20007,180.10030,0.00000,-0.76995,-9.02498,-37.22698,0,0,1,0,0,0,
	9.79003,38.75003,-40.53958,44.65750,10.20007,180.15030,0.00000,-0.76995,-9.02498,-37.22698,0,0,1,0,0,0,
	9.79308,38.73167,-40.71708,43.91048,10.15007,180.20030,0.00000,-0.91818,-8.87530,-37.35092,0,0,1,0,0,0,
	9.79740,38.73167,-40.71708,43.91048,10.15007,180.25030,0.00000,-0.91818,-8.87530,-37.35092,0,0,1,0,0,0,
	9.80161,38.73167,-40.71708,43.91048,10.10007,180.30030,0.00000,-0.91818,-8.87530,-37.35092,0,0,1,0,0,0,
	9.80559,38.73167,-40.71708,43.91048,10.10007,180.35030,0.00000,-0.91818,-8.87530,-37.35092,0,0,1,0,0,0,
	9.81033,38.73167,-40.71708,43.91048,10.05007,180.40030,0.00000,-0.91818,-8.87530,-37.35092,0,0,1,0,0,0,
	9.81518,38.71023,-40.89145,43.16101,10.05007,180.45030,0.00000,-1.07223,-8.71811,-37.47359,0,0,1,0,0,0,
	9.82411,38.71023,-40.89145,43.16101,10.00007,180.55040,0.00000,-1.07223,-8.71811,-37.47359,0,0,1,0,0,0,
	9.82781,38.71023,-40.89145,43.16101,10.00007,180.60040,0.00000,-1.07223,-8.71811,-37.47359,0,0,1,0,0,0,
	9.83086,38.71023,-40.89145,43.16101,9.95007,180.65040,0.00000,-1.07223,-8.71811,-37.47359,0,0,1,0,0,0,
	9.83391,38.68563,-41.06256,42.40913,9.95007,180.65040,0.00000,-1.23012,-8.55566,-37.59432,0,0,1,0,0,0,
	9.83865,38.68563,-41.06256,42.40913,9.95007,180.70040,0.00000,-1.23012,-8.55566,-37.59432,0,0,1,0,0,0,
	9.84307,38.68563,-41.06256,42.40913,9.90007,180.75040,0.00000,-1.23012,-8.55566,-37.59432,0,0,1,0,0,0,
	9.84785,38.68563,-41.06256,42.40913,9.85007,180.80040,0.00000,-1.23012,-8.55566,-37.59432,0,0,1,0,0,0,
	9.85237,38.68563,-41.06256,42.40913,9.85007,180.85040,0.00000,-1.23012,-8.55566,-37.59432,0,0,1,0,0,0,
	9.85588,38.65808,-41.23066,41.65493,9.80007,180.90040,0.00000,-1.37734,-8.40502,-37.70962,0,0,1,0,0,0,
	9.85989,38.65808,-41.23066,41.65493,9.80007,180.95040,0.00000,-1.37734,-8.40502,-37.70962,0,0,1,0,0,0,
	9.86322,38.65808,-41.23066,41.65493,9.75007,181.00040,0.00000,-1.37734,-8.40502,-37.70962,0,0,1,0,0,0,
	9.86708,38.65808,-41.23066,41.65493,9.75007,181.05040,0.00000,-1.37734,-8.40502,-37.70962,0,0,1,0,0,0,
	9.87414,38.62771,-41.39587,40.89851,9.65007,181.20040,0.00000,-1.51845,-8.26065,-37.82096,0,0,1,0,0,0,
	9.87891,38.62771,-41.39587,40.89851,9.60007,181.30040,0.00000,-1.51845,-8.26065,-37.82096,0,0,1,0,0,0,
	9.88244,38.62771,-41.39587,40.89851,9.60007,181.35040,0.00000,-1.51845,-8.26065,-37.82096,0,0,1,0,0,0,
	9.88776,38.62771,-41.39587,40.89851,9.50007,181.50040,0.00000,-1.51845,-8.26065,-37.82096,0,0,1,0,0,0,
	9.89368,38.59324,-41.55667,40.13966,9.45007,181.60040,0.00000,-1.72365,-8.04015,-37.94294,0,0,1,0,0,0,
	9.89829,38.59324,-41.55667,40.13966,9.40007,181.70040,0.00000,-1.72365,-8.04015,-37.94294,0,0,1,0,0,0,
	9.90750,38.59324,-41.55667,40.13966,9.30007,181.95040,0.00000,-1.72365,-8.04015,-37.94294,0,0,1,0,0,0,
	9.91120,38.59324,-41.55667,40.13966,9.25007,182.05040,0.00000,-1.72365,-8.04015,-37.94294,0,0,1,0,0,0,
	9.91449,38.55336,-41.71149,39.37822,9.25007,182.10040,0.00000,-1.99409,-7.74101,-38.07181,0,0,1,0,0,0,
	9.91962,38.55336,-41.71149,39.37822,9.15007,182.25040,0.00000,-1.99409,-7.74101,-38.07181,0,0,1,0,0,0,
	9.92620,38.55336,-41.71149,39.37822,9.05007,182.45040,0.00000,-1.99409,-7.74101,-38.07181,0,0,1,0,0,0,
	9.92975,38.55336,-41.71149,39.37822,9.00007,182.55040,0.00000,-1.99409,-7.74101,-38.07181,0,0,1,0,0,0,
	9.93551,38.50755,-41.85967,38.61427,8.90007,182.70040,0.00000,-2.29052,-7.40897,-38.19749,0,0,1,0,0,0,
	9.94083,38.50755,-41.85967,38.61427,8.80007,182.95040,0.00000,-2.29052,-7.40897,-38.19749,0,0,1,0,0,0,
	9.94571,38.50755,-41.85967,38.61427,8.70007,183.10040,0.00000,-2.29052,-7.40897,-38.19749,0,0,1,0,0,0,
	9.95042,38.50755,-41.85967,38.61427,8.65007,183.25040,0.00000,-2.29052,-7.40897,-38.19749,0,0,1,0,0,0,
	9.95801,38.45441,-41.99949,37.84781,8.50007,183.55040,0.00000,-2.65665,-6.99080,-38.32276,0,0,1,0,0,0,
	9.96400,38.45441,-41.99949,37.84781,8.35007,183.80040,0.00000,-2.65665,-6.99080,-38.32276,0,0,1,0,0,0,
	9.97177,38.45441,-41.99949,37.84781,8.20007,184.15040,0.00000,-2.65665,-6.99080,-38.32276,0,0,1,0,0,0,
	9.97713,38.39204,-42.12855,37.07897,8.10007,184.35040,0.00000,-3.11839,-6.45314,-38.44228,0,0,1,0,0,0,
	9.98924,38.39204,-42.12855,37.07897,7.90007,184.85040,0.00000,-3.11839,-6.45314,-38.44228,0,0,1,0,0,0,
	9.99514,38.32035,-42.24665,36.30808,7.75007,185.10040,0.00000,-3.58490,-5.90493,-38.54443,0,0,1,0,0,0,
	10.00222,38.32035,-42.24665,36.30808,7.65007,185.30040,0.00000,-3.58490,-5.90493,-38.54443,0,0,1,0,0,0,
	10.00696,38.32035,-42.24665,36.30808,7.55007,185.45040,0.00000,-3.58490,-5.90493,-38.54443,0,0,1,0,0,0,
	10.01231,38.32035,-42.24665,36.30808,7.50007,185.60040,0.00000,-3.58490,-5.90493,-38.54443,0,0,1,0,0,0,
	10.02103,38.23898,-42.35327,35.53551,7.35007,185.90040,0.00000,-4.06823,-5.33110,-38.62840,0,0,1,0,0,0,
	10.02534,38.23898,-42.35327,35.53551,7.25007,186.00040,0.00000,-4.06823,-5.33110,-38.62840,0,0,1,0,0,0,
	10.03480,38.14959,-42.45036,34.76158,7.10007,186.25040,0.00000,-4.46955,-4.85426,-38.69639,0,0,1,0,0,0,
	10.04118,38.14959,-42.45036,34.76158,7.00007,186.45040,0.00000,-4.46955,-4.85426,-38.69639,0,0,1,0,0,0,
	10.05349,38.05289,-42.53873,33.98654,6.80007,186.80040,0.00000,-4.83487,-4.41853,-38.75216,0,0,1,0,0,0,
	10.05788,38.05289,-42.53873,33.98654,6.75007,186.90040,0.00000,-4.83487,-4.41853,-38.75216,0,0,1,0,0,0,
	10.06418,38.05289,-42.53873,33.98654,6.65007,187.05040,0.00000,-4.83487,-4.41853,-38.75216,0,0,1,0,0,0,
	10.07042,38.05289,-42.53873,33.98654,6.55007,187.25040,0.00000,-4.83487,-4.41853,-38.75216,0,0,1,0,0,0,
	10.07452,37.94747,-42.61654,33.21072,6.50007,187.35040,0.00000,-5.27112,-3.89048,-38.79078,0,0,1,0,0,0,
	10.08676,37.94747,-42.61654,33.21072,6.35007,187.70040,0.00000,-5.27112,-3.89048,-38.79078,0,0,1,0,0,0,
	10.09285,37.83431,-42.68494,32.43436,6.30007,187.85040,0.00000,-5.65808,-3.42044,-38.81835,0,0,1,0,0,0,
	10.09721,37.83431,-42.68494,32.43436,6.25007,187.90040,0.00000,-5.65808,-3.42044,-38.81835,0,0,1,0,0,0,
	10.10300,37.83431,-42.68494,32.43436,6.20007,188.05040,0.00000,-5.65808,-3.42044,-38.81835,0,0,1,0,0,0,
	10.10689,37.83431,-42.68494,32.43436,6.15007,188.15040,0.00000,-5.65808,-3.42044,-38.81835,0,0,1,0,0,0,
	10.11407,37.71401,-42.74464,31.65763,6.10007,188.30040,0.00000,-6.01504,-2.98480,-38.83617,0,0,1,0,0,0,
	10.11933,37.71401,-42.74464,31.65763,6.05007,188.40040,0.00000,-6.01504,-2.98480,-38.83617,0,0,1,0,0,0,
	10.12493,37.71401,-42.74464,31.65763,6.00007,188.55040,0.00000,-6.01504,-2.98480,-38.83617,0,0,1,0,0,0,
	10.12967,37.71401,-42.74464,31.65763,5.95007,188.65040,0.00000,-6.01504,-2.98480,-38.83617,0,0,1,0,0,0,
	10.13527,37.58667,-42.79569,30.88077,5.90007,188.75040,0.00000,-6.36681,-2.55263,-38.84302,0,0,1,0,0,0,
	10.14178,37.58667,-42.79569,30.88077,5.85007,188.90040,0.00000,-6.36681,-2.55263,-38.84302,0,0,1,0,0,0,
	10.14544,37.58667,-42.79569,30.88077,5.80007,189.00040,0.00000,-6.36681,-2.55263,-38.84302,0,0,1,0,0,0,
	10.14890,37.58667,-42.79569,30.88077,5.80007,189.05040,0.00000,-6.36681,-2.55263,-38.84302,0,0,1,0,0,0,
	10.15803,37.45290,-42.83879,30.10391,5.70007,189.25040,0.00000,-6.68896,-2.15515,-38.84295,0,0,1,0,0,0,
	10.16213,37.45290,-42.83879,30.10391,5.70007,189.35040,0.00000,-6.68896,-2.15515,-38.84295,0,0,1,0,0,0,
	10.16585,37.45290,-42.83879,30.10391,5.70007,189.40040,0.00000,-6.68896,-2.15515,-38.84295,0,0,1,0,0,0,
	10.17232,37.45290,-42.83879,30.10391,5.65007,189.50040,0.00000,-6.68896,-2.15515,-38.84295,0,0,1,0,0,0,
	10.17684,37.31277,-42.87403,29.32724,5.60007,189.60040,0.00000,-7.00598,-1.76164,-38.83376,0,0,1,0,0,0,
	10.18073,37.31277,-42.87403,29.32724,5.60007,189.65040,0.00000,-7.00598,-1.76164,-38.83376,0,0,1,0,0,0,
	10.18952,37.31277,-42.87403,29.32724,5.55007,189.80040,0.00000,-7.00598,-1.76164,-38.83376,0,0,1,0,0,0,
	10.19375,37.16717,-42.90243,28.55079,5.55007,189.85040,0.00000,-7.28021,-1.42023,-38.82265,0,0,1,0,0,0,
	10.19808,37.16717,-42.90243,28.55079,5.55007,189.90040,0.00000,-7.28021,-1.42023,-38.82265,0,0,1,0,0,0,
	10.20539,37.16717,-42.90243,28.55079,5.50007,190.00040,0.00000,-7.28021,-1.42023,-38.82265,0,0,1,0,0,0,
	10.20948,37.16717,-42.90243,28.55079,5.50007,190.05040,0.00000,-7.28021,-1.42023,-38.82265,0,0,1,0,0,0,
	10.21319,37.01687,-42.92498,27.77456,5.50007,190.10040,0.00000,-7.51516,-1.12729,-38.81122,0,0,1,0,0,0,
	10.21962,37.01687,-42.92498,27.77456,5.50007,190.15040,0.00000,-7.51516,-1.12729,-38.81122,0,0,1,0,0,0,
	10.22249,37.01687,-42.92498,27.77456,5.50007,190.15040,0.00000,-7.51516,-1.12729,-38.81122,0,0,1,0,0,0,
	10.22531,37.01687,-42.92498,27.77456,5.50007,190.15040,0.00000,-7.51516,-1.12729,-38.81122,0,0,1,0,0,0,
	10.22916,37.01687,-42.92498,27.77456,5.50007,190.20040,0.00000,-7.51516,-1.12729,-38.81122,0,0,1,0,0,0,
	10.23274,36.86287,-42.94292,26.99850,5.50007,190.20040,0.00000,-7.69974,-0.89748,-38.80326,0,0,1,0,0,0,
	10.23924,36.86287,-42.94292,26.99850,5.45007,190.25040,0.00000,-7.69974,-0.89748,-38.80326,0,0,1,0,0,0,
	10.24212,36.86287,-42.94292,26.99850,5.45007,190.25040,0.00000,-7.69974,-0.89748,-38.80326,0,0,1,0,0,0,
	10.24493,36.86287,-42.94292,26.99850,5.45007,190.25040,0.00000,-7.69974,-0.89748,-38.80326,0,0,1,0,0,0,
	10.24900,36.86287,-42.94292,26.99850,5.45007,190.25040,0.00000,-7.69974,-0.89748,-38.80326,0,0,1,0,0,0,
	10.25385,36.70633,-42.95772,26.22246,5.45007,190.30040,0.00000,-7.82708,-0.73987,-38.80165,0,0,1,0,0,0,
	10.25699,36.70633,-42.95772,26.22246,5.45007,190.30040,0.00000,-7.82708,-0.73987,-38.80165,0,0,1,0,0,0,
	10.25967,36.70633,-42.95772,26.22246,5.45007,190.30040,0.00000,-7.82708,-0.73987,-38.80165,0,0,1,0,0,0,
	10.26320,36.70633,-42.95772,26.22246,5.45007,190.30040,0.00000,-7.82708,-0.73987,-38.80165,0,0,1,0,0,0,
	10.26757,36.70633,-42.95772,26.22246,5.45007,190.35040,0.00000,-7.82708,-0.73987,-38.80165,0,0,1,0,0,0,
	10.27066,36.70633,-42.95772,26.22246,5.45007,190.35040,0.00000,-7.82708,-0.73987,-38.80165,0,0,1,0,0,0,
	10.27346,36.54768,-42.96992,25.44643,5.45007,190.35040,0.00000,-7.93258,-0.60981,-38.80156,0,0,1,0,0,0,
	10.28182,36.54768,-42.96992,25.44643,5.40007,190.40050,0.00000,-7.93258,-0.60981,-38.80156,0,0,1,0,0,0,
	10.28697,36.54768,-42.96992,25.44643,5.40007,190.45050,0.00000,-7.93258,-0.60981,-38.80156,0,0,1,0,0,0,
	10.29076,36.54768,-42.96992,25.44643,5.40007,190.50050,0.00000,-7.93258,-0.60981,-38.80156,0,0,1,0,0,0,
	10.29386,36.38693,-42.97951,24.67043,5.40007,190.50050,0.00000,-8.03756,-0.47968,-38.79978,0,0,1,0,0,0,
	10.29796,36.38693,-42.97951,24.67043,5.35006,190.55050,0.00000,-8.03756,-0.47968,-38.79978,0,0,1,0,0,0,
	10.30285,36.38693,-42.97951,24.67043,5.35006,190.65050,0.00000,-8.03756,-0.47968,-38.79978,0,0,1,0,0,0,
	10.30580,36.38693,-42.97951,24.67043,5.35006,190.65050,0.00000,-8.03756,-0.47968,-38.79978,0,0,1,0,0,0,
	10.31318,36.22408,-42.98650,23.89451,5.30007,190.75050,0.00000,-8.14231,-0.34949,-38.79625,0,0,1,0,0,0,
	10.32080,36.22408,-42.98650,23.89451,5.30007,190.90050,0.00000,-8.14231,-0.34949,-38.79625,0,0,1,0,0,0,
	10.32533,36.22408,-42.98650,23.89451,5.25007,190.95050,0.00000,-8.14231,-0.34949,-38.79625,0,0,1,0,0,0,
	10.32937,36.22408,-42.98650,23.89451,5.25007,191.00050,0.00000,-8.14231,-0.34949,-38.79625,0,0,1,0,0,0,
	10.33354,36.05810,-42.98954,23.11890,5.25007,191.10050,0.00000,-8.29905,-0.15185,-38.78034,0,0,1,0,0,0,
	10.33860,36.05810,-42.98954,23.11890,5.20007,191.20050,0.00000,-8.29905,-0.15185,-38.78034,0,0,1,0,0,0,
	10.34539,36.05810,-42.98954,23.11890,5.20006,191.30050,0.00000,-8.29905,-0.15185,-38.78034,0,0,1,0,0,0,
	10.34924,36.05810,-42.98954,23.11890,5.20007,191.35050,0.00000,-8.29905,-0.15185,-38.78034,0,0,1,0,0,0,
	10.35340,35.88836,-42.98779,22.34383,5.15006,191.45050,0.00000,-8.48720,0.08737,-38.75391,0,0,1,0,0,0,
	10.35729,35.88836,-42.98779,22.34383,5.15007,191.55050,0.00000,-8.48720,0.08737,-38.75391,0,0,1,0,0,0,
	10.36094,35.88836,-42.98779,22.34383,5.15006,191.60050,0.00000,-8.48720,0.08737,-38.75391,0,0,1,0,0,0,
	10.36359,35.88836,-42.98779,22.34383,5.10006,191.65050,0.00000,-8.48720,0.08737,-38.75391,0,0,1,0,0,0,
	10.36748,35.88836,-42.98779,22.34383,5.10006,191.70050,0.00000,-8.48720,0.08737,-38.75391,0,0,1,0,0,0,
	10.37632,35.71447,-42.98074,21.56946,5.05006,191.90050,0.00000,-8.69418,0.35225,-38.71832,0,0,1,0,0,0,
	10.38071,35.71447,-42.98074,21.56946,5.05006,192.00050,0.00000,-8.69418,0.35225,-38.71832,0,0,1,0,0,0,
	10.38472,35.71447,-42.98074,21.56946,5.05006,192.05050,0.00000,-8.69418,0.35225,-38.71832,0,0,1,0,0,0,
	10.38931,35.71447,-42.98074,21.56946,5.00006,192.15050,0.00000,-8.69418,0.35225,-38.71832,0,0,1,0,0,0,
	10.39425,35.53572,-42.96741,20.79611,5.00007,192.30050,0.00000,-8.93793,0.66669,-38.66730,0,0,1,0,0,0,
	10.39841,35.53572,-42.96741,20.79611,5.00006,192.40050,0.00000,-8.93793,0.66669,-38.66730,0,0,1,0,0,0,
	10.40449,35.53572,-42.96741,20.79611,4.95006,192.55050,0.00000,-8.93793,0.66669,-38.66730,0,0,1,0,0,0,
	10.41010,35.53572,-42.96741,20.79611,4.95006,192.75050,0.00000,-8.93793,0.66669,-38.66730,0,0,1,0,0,0,
	10.42230,35.35088,-42.94617,20.02430,4.90006,193.05050,0.00000,-9.24180,1.06215,-38.59050,0,0,1,0,0,0,
	10.43015,35.35088,-42.94617,20.02430,4.90006,193.30050,0.00000,-9.24180,1.06215,-38.59050,0,0,1,0,0,0,
	10.43655,35.15952,-42.91636,19.25439,4.90006,193.50050,0.00000,-9.56829,1.49043,-38.49557,0,0,1,0,0,0,
	10.44155,35.15952,-42.91636,19.25439,4.85006,193.60050,0.00000,-9.56829,1.49043,-38.49557,0,0,1,0,0,0,
	10.44679,35.15952,-42.91636,19.25439,4.85006,193.75050,0.00000,-9.56829,1.49043,-38.49557,0,0,1,0,0,0,
	10.45434,34.96187,-42.87826,18.48652,4.85006,193.90050,0.00000,-9.88216,1.90496,-38.39381,0,0,1,0,0,0,
	10.45888,34.96187,-42.87826,18.48652,4.85006,193.95050,0.00000,-9.88216,1.90496,-38.39381,0,0,1,0,0,0,
	10.46277,34.96187,-42.87826,18.48652,4.85006,194.00050,0.00000,-9.88216,1.90496,-38.39381,0,0,1,0,0,0,
	10.46721,34.96187,-42.87826,18.48652,4.85006,194.05050,0.00000,-9.88216,1.90496,-38.39381,0,0,1,0,0,0,
	10.47115,34.96187,-42.87826,18.48652,4.85006,194.05050,0.00000,-9.88216,1.90496,-38.39381,0,0,1,0,0,0,
	10.47572,34.75888,-42.83305,17.72053,4.85006,194.10050,0.00000,-10.14964,2.26029,-38.29930,0,0,1,0,0,0,
	10.48309,34.75888,-42.83305,17.72053,4.85006,194.10050,0.00000,-10.14964,2.26029,-38.29930,0,0,1,0,0,0,
	10.48716,34.75888,-42.83305,17.72053,4.85006,194.10050,0.00000,-10.14964,2.26029,-38.29930,0,0,1,0,0,0,
	10.49025,34.75888,-42.83305,17.72053,4.85006,194.10050,0.00000,-10.14964,2.26029,-38.29930,0,0,1,0,0,0,
	10.49305,34.55238,-42.78315,16.95589,4.85006,194.10050,0.00000,-10.32530,2.49501,-38.23189,0,0,1,0,0,0,
	10.49685,34.55238,-42.78315,16.95589,4.85006,194.10050,0.00000,-10.32530,2.49501,-38.23189,0,0,1,0,0,0,
	10.49964,34.55238,-42.78315,16.95589,4.85006,194.10050,0.00000,-10.32530,2.49501,-38.23189,0,0,1,0,0,0,
	10.50319,34.55238,-42.78315,16.95589,4.85006,194.10050,0.00000,-10.32530,2.49501,-38.23189,0,0,1,0,0,0,
	10.50596,34.55238,-42.78315,16.95589,4.85006,194.10050,0.00000,-10.32530,2.49501,-38.23189,0,0,1,0,0,0,
	10.50862,34.55238,-42.78315,16.95589,4.85006,194.10050,0.00000,-10.32530,2.49501,-38.23189,0,0,1,0,0,0,
	10.51365,34.34374,-42.73038,16.19218,4.85006,194.10050,0.00000,-10.43187,2.63890,-38.18565,0,0,1,0,0,0,
	10.51708,34.34374,-42.73038,16.19218,4.85006,194.10050,0.00000,-10.43187,2.63890,-38.18565,0,0,1,0,0,0,
	10.52042,34.34374,-42.73038,16.19218,4.85006,194.10050,0.00000,-10.43187,2.63890,-38.18565,0,0,1,0,0,0,
	10.52339,34.34374,-42.73038,16.19218,4.85006,194.10050,0.00000,-10.43187,2.63890,-38.18565,0,0,1,0,0,0,
	10.52757,34.34374,-42.73038,16.19218,4.85006,194.05050,0.00000,-10.43187,2.63890,-38.18565,0,0,1,0,0,0,
	10.53056,34.34374,-42.73038,16.19218,4.85006,194.05050,0.00000,-10.43187,2.63890,-38.18565,0,0,1,0,0,0,
	10.53382,34.13407,-42.67617,15.42904,4.85006,194.05050,0.00000,-10.48338,2.71025,-38.15678,0,0,1,0,0,0,
	10.53797,34.13407,-42.67617,15.42904,4.85006,194.05050,0.00000,-10.48338,2.71025,-38.15678,0,0,1,0,0,0,
	10.54057,34.13407,-42.67617,15.42904,4.85006,194.05050,0.00000,-10.48338,2.71025,-38.15678,0,0,1,0,0,0,
	10.54528,34.13407,-42.67617,15.42904,4.85006,194.05050,0.00000,-10.48338,2.71025,-38.15678,0,0,1,0,0,0,
	10.54791,34.13407,-42.67617,15.42904,4.85006,194.05050,0.00000,-10.48338,2.71025,-38.15678,0,0,1,0,0,0,
	10.55125,34.13407,-42.67617,15.42904,4.85006,194.05050,0.00000,-10.48338,2.71025,-38.15678,0,0,1,0,0,0,
	10.55608,33.92379,-42.62109,14.66636,4.85006,194.00050,0.00000,-10.51387,2.75385,-38.13431,0,0,1,1,0,0,
	10.56143,33.92379,-42.62109,14.66636,4.85006,194.00050,0.00000,-10.51387,2.75385,-38.13431,0,0,1,1,0,0,
	10.56495,33.92379,-42.62109,14.66636,4.85006,193.95050,0.00000,-10.51387,2.75385,-38.13431,0,0,1,1,0,0,
	10.56982,33.92379,-42.62109,14.66636,4.85006,193.90050,0.00000,-10.51387,2.75385,-38.13431,0,0,1,1,0,0,
	10.57689,33.71656,-42.56995,13.90301,4.90006,193.80050,0.00000,-10.36167,2.55721,-38.16736,0,0,1,1,0,0,
	10.58105,33.71656,-42.56995,13.90301,4.90006,193.75050,0.00000,-10.36167,2.55721,-38.16736,0,0,1,1,0,0,
	10.58780,33.71656,-42.56995,13.90301,4.95006,193.60050,0.00000,-10.36167,2.55721,-38.16736,0,0,1,1,0,0,
	10.59180,33.71656,-42.56995,13.90301,4.95006,193.45050,0.00000,-10.36167,2.55721,-38.16736,0,0,1,1,0,0,
	10.59877,33.50933,-42.52521,13.13966,5.00006,193.25050,0.00000,-10.36167,2.23721,-38.16736,0,0,0,1,0,0,
	10.60909,33.50933,-42.52521,13.13966,5.05006,192.90050,0.00000,-10.36167,2.23721,-38.16736,0,0,0,1,0,0,
	10.61340,33.36017,-42.48686,12.36302,5.05006,192.70050,0.00000,-7.45793,1.91721,-38.83244,0,0,0,1,0,0,
	10.62581,33.36017,-42.48686,12.36302,5.15006,192.05050,0.00000,-7.45793,1.91721,-38.83244,0,0,0,1,0,0,
	10.63081,33.36017,-42.48686,12.36302,5.15006,191.80050,0.00000,-7.45793,1.91721,-38.83244,0,0,0,1,0,0,
	10.64517,33.22587,-42.45492,11.58326,5.20006,190.95050,0.00000,-6.71509,1.59721,-38.98763,0,0,0,1,0,0,
	10.65032,33.22587,-42.45492,11.58326,5.20006,190.65050,0.00000,-6.71509,1.59721,-38.98763,0,0,0,1,0,0,
	10.65784,33.10717,-42.42937,10.80058,5.25006,190.15050,0.00000,-5.93497,1.27721,-39.13433,0,0,0,1,0,0,
	10.66313,33.10717,-42.42937,10.80058,5.30006,189.80050,0.00000,-5.93497,1.27721,-39.13433,0,0,0,1,0,0,
	10.67398,33.00004,-42.41023,10.01589,5.35006,189.10050,0.00000,-5.35656,0.95721,-39.23425,0,0,0,1,0,0,
	10.68015,33.00004,-42.41023,10.01589,5.40007,188.65050,0.00000,-5.35656,0.95721,-39.23425,0,0,0,1,0,0,
	10.69380,32.90862,-42.39748,9.22882,5.45007,187.70050,0.00000,-4.57108,0.63721,-39.35375,0,0,0,1,0,0,
	10.69813,32.90862,-42.39748,9.22882,5.45007,187.35050,0.00000,-4.57108,0.63721,-39.35375,0,0,0,1,0,0,
	10.70613,32.90862,-42.39748,9.22882,5.45007,186.80050,0.00000,-4.57108,0.63721,-39.35375,0,0,0,1,0,0,
	10.71178,32.90862,-42.39748,9.22882,5.45007,186.40050,0.00000,-4.57108,0.63721,-39.35375,0,0,0,1,0,0,
	10.71824,32.84811,-42.39114,8.43827,5.50007,185.90050,0.00000,-3.02525,0.31721,-39.52715,0,0,0,1,0,0,
	10.72213,32.84811,-42.39114,8.43827,5.50007,185.65050,0.00000,-3.02525,0.31721,-39.52715,0,0,0,1,0,0,
	10.72683,32.84811,-42.39114,8.43827,5.50007,185.35050,0.00000,-3.02525,0.31721,-39.52715,0,0,0,1,0,0,
	10.73181,32.84811,-42.39114,8.43827,5.50007,184.95050,0.00000,-3.02525,0.31721,-39.52715,0,0,0,1,0,0,
	10.73788,32.80759,-42.39120,7.64600,5.50007,184.60050,0.00000,-2.02603,-0.00279,-39.61370,0,0,0,1,0,0,
	10.74399,32.80759,-42.39120,7.64600,5.50007,184.25050,0.00000,-2.02603,-0.00279,-39.61370,0,0,0,1,0,0,
	10.74981,32.80759,-42.39120,7.64600,5.50007,183.85050,0.00000,-2.02603,-0.00279,-39.61370,0,0,0,1,0,0,
	10.75673,32.78226,-42.39765,6.85270,5.50007,183.45050,0.00000,-1.26649,-0.32279,-39.66483,0,0,0,1,0,0,
	10.76174,32.78226,-42.39765,6.85270,5.50007,183.20050,0.00000,-1.26649,-0.32279,-39.66483,0,0,0,1,0,0,
	10.76936,32.78226,-42.39765,6.85270,5.50007,182.75050,0.00000,-1.26649,-0.32279,-39.66483,0,0,0,1,0,0,
	10.77574,32.77214,-42.41051,6.05868,5.55007,182.40050,0.00000,-0.50574,-0.64279,-39.70137,0,0,0,1,0,0,
	10.78695,32.77214,-42.41051,6.05868,5.55007,181.80050,0.00000,-0.50574,-0.64279,-39.70137,0,0,0,1,0,0,
	10.79187,32.77214,-42.41051,6.05868,5.55007,181.55050,0.00000,-0.50574,-0.64279,-39.70137,0,0,0,1,0,0,
	10.79717,32.77865,-42.42976,5.26420,5.55007,181.35050,0.00000,0.32527,-0.96279,-39.72387,0,0,0,1,0,0,
	10.80420,32.77865,-42.42976,5.26420,5.55007,181.05050,0.00000,0.32527,-0.96279,-39.72387,0,0,0,1,0,0,
	10.80815,32.77865,-42.42976,5.26420,5.55007,180.95050,0.00000,0.32527,-0.96279,-39.72387,0,0,0,1,0,0,
	10.81159,32.77865,-42.42976,5.26420,5.60007,180.85050,0.00000,0.32527,-0.96279,-39.72387,0,0,0,1,0,0,
	10.81526,32.79486,-42.45542,4.46958,5.60007,180.75050,0.00000,0.81035,-1.28279,-39.73107,0,0,0,1,0,0,
	10.82054,32.79486,-42.45542,4.46958,5.60007,180.65050,0.00000,0.81035,-1.28279,-39.73107,0,0,0,1,0,0,
	10.82443,32.79486,-42.45542,4.46958,5.60007,180.60050,0.00000,0.81035,-1.28279,-39.73107,0,0,0,1,0,0,
	10.82842,32.79486,-42.45542,4.46958,5.60007,180.55050,0.00000,0.81035,-1.28279,-39.73107,0,0,0,1,0,0,
	10.83184,32.79486,-42.45542,4.46958,5.60007,180.50050,0.00000,0.81035,-1.28279,-39.73107,0,0,0,1,0,0,
	10.83630,32.81592,-42.48748,3.67491,5.60007,180.45050,0.00000,1.05298,-1.60279,-39.73319,0,0,0,1,0,0,
	10.84122,32.81592,-42.48748,3.67491,5.60007,180.40050,0.00000,1.05298,-1.60279,-39.73319,0,0,0,1,0,0,
	10.84521,32.81592,-42.48748,3.67491,5.60007,180.35050,0.00000,1.05298,-1.60279,-39.73319,0,0,0,1,0,0,
	10.84933,32.81592,-42.48748,3.67491,5.65007,180.30050,0.00000,1.05298,-1.60279,-39.73319,0,0,0,1,0,0,
	10.85278,32.83975,-42.52593,2.88023,5.65007,180.30050,0.00000,1.19165,-1.92279,-39.73392,0,0,0,1,0,0,
	10.85707,32.83975,-42.52593,2.88023,5.65007,180.25050,0.00000,1.19165,-1.92279,-39.73392,0,0,0,1,0,0,
